,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,legitimate
23692,0.011,-0.011,-0.002,-0.02,1.666372,1
23693,0.003,-0.002,0.002,-0.01,1.666372,1
23694,0.004,0.002,-0.003,0.011,1.666372,1
23695,0.009000001,-0.004,0.008,-0.001,1.666372,1
23696,0.013,-0.013,0.0,-0.029,1.666372,1
23697,0.007,-0.007,0.001,-0.014,1.666372,1
23698,0.005,0.004,-0.004,0.015,1.666372,1
23699,0.005,-0.005,-0.001,0.004,1.666372,1
23700,0.019,-0.019,0.004,-0.025,1.666372,1
23701,0.033,-0.028,0.018,-0.067,1.666372,1
23702,0.012,-0.012,0.002,-0.036,1.666372,1
23703,0.036,-0.032,0.016,-0.039,1.666372,1
23704,0.017,-0.017,0.003,-0.049,1.666372,1
23705,0.029,-0.028,0.007,-0.035,1.666372,1
23706,0.007,0.007,0.0,0.013,1.666372,1
23707,0.031,0.025,-0.019,0.044,1.666372,1
23708,0.039,0.036,-0.016,0.06900001,1.666372,1
23709,0.024,0.023,-0.006,0.055,1.666372,1
23710,0.011,0.011,-0.001,0.01,1.666372,1
23711,0.003,0.003,0.0,0.013,1.666372,1
23712,0.006,0.003,-0.006,0.007,1.666372,1
23713,0.024,-0.022,0.009000001,-0.037,1.666372,1
23714,0.055,-0.05,0.024,-0.1,1.666372,1
23715,0.019,-0.019,-0.001,-0.042,1.666372,1
23716,0.028,-0.026,0.009000001,-0.064,1.666372,1
23717,0.015,-0.015,0.001,-0.014,1.666372,1
23718,0.019,-0.016,0.01,-0.033,1.666372,1
23719,0.071,-0.059,0.04,-0.079,1.666372,1
23720,0.007,-0.006,-0.002,-0.025,1.666372,1
23721,0.013,-0.011,-0.006,-0.012,1.666372,1
23722,0.007,0.007,0.0,0.006,1.666372,1
23723,0.005,-0.005,-0.002,-0.032,1.666372,1
23724,0.015,-0.014,0.005,-0.014,1.666372,1
23725,0.007,-0.003,-0.007,-0.01,1.666372,1
23726,0.016,-0.016,0.001,-0.01,1.666372,1
23727,0.005,0.005,-0.003,-0.021,1.666372,1
23728,0.004,-0.004,0.002,-0.008,1.666372,1
23729,0.015,-0.014,-0.005,-0.017,1.666372,1
23730,0.005,0.004,0.003,-0.001,1.666372,1
23731,0.007,-0.005,-0.006,-0.003,1.666372,1
23732,0.012,-0.012,0.001,-0.017,1.666372,1
23733,0.007,-0.007,0.001,-0.011,1.666372,1
23734,0.009000001,0.006,-0.006,0.003,1.666372,1
23735,0.012,0.011,-0.005,0.004,1.666372,1
23736,0.007,-0.005,0.005,-0.011,1.666372,1
23737,0.018,-0.017,0.004,-0.017,1.666372,1
23738,0.011,-0.01,-0.005,-0.014,1.666372,1
23739,0.008,-0.001,0.008,0.013,1.666372,1
23740,0.007,-0.003,-0.006,-0.029,1.666372,1
23741,0.012,-0.01,-0.007,-0.018,1.666372,1
23742,0.003,0.0,-0.003,-0.005,1.666372,1
23743,0.009000001,-0.009000001,0.002,0.016,1.666372,1
23744,0.023,0.022,-0.001,0.036,1.666372,1
23745,0.015,0.013,0.007,0.042,1.666372,1
23746,0.026,0.024,-0.01,0.039,1.666372,1
23747,0.003,-0.002,0.001,0.045,1.666372,1
23748,0.015,0.013,-0.006,0.006,1.666372,1
23749,0.013,-0.004,-0.013,-0.002,1.666372,1
23750,0.011,-0.009000001,0.006,-0.005,1.666372,1
23751,0.011,0.011,-0.001,0.011,1.666372,1
23752,0.007,0.007,0.0,0.021,1.666372,1
23753,0.007,0.007,0.001,0.011,1.666372,1
23754,0.006,0.003,0.005,0.005,1.666372,1
23755,0.014,0.01,-0.01,0.009000001,1.666372,1
23756,0.006,0.006,-0.001,0.014,1.666372,1
23757,0.003,0.0,0.003,0.014,1.666372,1
23758,0.015,-0.003,-0.015,-0.011,1.666372,1
23759,0.012,-0.01,0.007,-0.013,1.666372,1
23760,0.005,0.004,-0.002,-0.012,1.666372,1
23761,0.01,0.01,0.001,0.031,1.666372,1
23762,0.012,0.011,-0.004,0.023,1.666372,1
23763,0.005,0.001,-0.005,0.005,1.666372,1
23764,0.009000001,0.008,0.003,0.023,1.666372,1
23765,0.01,0.006,-0.009000001,0.02,1.666372,1
23766,0.01,0.01,-0.001,0.016,1.666372,1
23767,0.007,0.005,0.005,0.03,1.666372,1
23768,0.006,0.004,0.005,-0.004,1.666372,1
23769,0.013,-0.004,-0.012,-0.003,1.666372,1
23770,0.009000001,-0.007,-0.006,-0.014,1.666372,1
23771,0.005,-0.002,0.004,-0.013,1.666372,1
23772,0.005,-0.003,0.003,0.009000001,1.666372,1
23773,0.031,0.029,-0.01,0.031,1.666372,1
23774,0.002,-0.002,0.0,0.05,1.666372,1
23775,0.039,0.038,-0.009000001,0.068,1.666372,1
23776,0.029,0.025,-0.014,0.042,1.666372,1
23777,0.011,0.007,0.008,0.029,1.666372,1
23778,0.011,0.009000001,0.006,0.045,1.666372,1
23779,0.008,0.007,0.002,0.019,1.666372,1
23780,0.01,0.01,-0.002,0.014,1.666372,1
23781,0.008,0.006,-0.004,0.009000001,1.666372,1
23782,0.008,-0.004,-0.007,0.002,1.666372,1
23783,0.005,-0.005,0.0,0.001,1.666372,1
23784,0.004,0.001,0.004,0.008,1.666372,1
23785,0.006,0.005,0.002,0.008,1.666372,1
23786,0.013,-0.013,-0.001,0.0,1.666372,1
23787,0.021,0.02,-0.005,0.031,1.666372,1
23788,0.006,0.006,0.0,0.013,1.666372,1
23789,0.01,0.001,-0.01,0.016,1.666372,1
23790,0.014,0.013,0.005,0.014,1.666372,1
23791,0.013,0.013,-0.003,0.032,1.666372,1
23792,0.002,-0.001,-0.001,0.016,1.666372,1
23793,0.01,0.009000001,0.004,0.017,1.666372,1
23794,0.014,-0.012,-0.007,-0.02,1.666372,1
23795,0.008,0.008,0.002,0.011,1.666372,1
23796,0.013,0.013,0.003,0.003,1.666372,1
23797,0.01,-0.007,-0.007,0.006,1.666372,1
23798,0.008,-0.001,0.008,0.025,1.666372,1
23799,0.012,-0.011,-0.003,-0.018,1.666372,1
23800,0.013,0.013,-0.001,0.022,1.666372,1
23801,0.011,0.006,-0.008,0.014,1.666372,1
23802,0.005,0.005,0.002,0.007,1.666372,1
23803,0.005,-0.004,0.003,0.005,1.666372,1
23804,0.007,-0.004,-0.005,-0.011,1.666372,1
23805,0.013,0.008,0.011,0.002,1.666372,1
23806,0.023,-0.017,-0.015,-0.023,1.666372,1
23807,0.021,-0.02,0.004,-0.06500001,1.666372,1
23808,0.009000001,-0.007,0.007,-0.007,1.666372,1
23809,0.0,0.0,0.0,0.029,1.666372,1
23810,0.021,0.02,-0.008,0.03,1.666372,1
23811,0.011,0.011,0.0,0.025,1.666372,1
23812,0.01,-0.01,0.0,0.0,1.666372,1
23813,0.005,0.005,-0.002,0.007,1.666372,1
23814,0.018,0.018,0.002,0.028,1.666372,1
23815,0.008,0.0,-0.008,0.026,1.666372,1
23816,0.014,0.014,-0.002,0.022,1.666372,1
23817,0.003,0.003,0.0,0.014,1.666372,1
23818,0.005,0.005,0.001,0.001,1.666372,1
23819,0.028,-0.028,-0.001,-0.027,1.666372,1
23820,0.004,-0.004,-0.001,-0.021,1.666372,1
23821,0.004,0.003,0.002,-0.009000001,1.666372,1
23822,0.004,0.003,0.002,0.018,1.666372,1
23823,0.021,0.02,-0.006,0.032,1.666372,1
23824,0.008,0.004,-0.007,0.033,1.666372,1
23825,0.007,0.002,0.007,-0.008,1.666372,1
23826,0.005,0.001,-0.005,0.0,1.666372,1
23827,0.008,-0.004,-0.007,-0.01,1.666372,1
23828,0.016,-0.004,0.016,-0.005,1.666372,1
23829,0.013,-0.012,-0.002,-0.034,1.666372,1
23830,0.027,-0.026,-0.009000001,-0.052,1.666372,1
23831,0.007,0.004,0.005,-0.022,1.666372,1
23832,0.014,-0.013,-0.004,-0.008,1.666372,1
23833,0.005,-0.001,0.004,0.004,1.666372,1
23834,0.003,-0.002,-0.002,-0.01,1.666372,1
23835,0.004,0.0,0.004,-0.018,1.666372,1
23836,0.008,0.003,-0.008,0.032,1.666372,1
23837,0.033,0.033,0.002,0.09200001,1.666372,1
23838,0.028,0.026,-0.009000001,0.051,1.666372,1
23839,0.004,0.003,-0.002,0.023,1.666372,1
23840,0.021,0.021,-0.005,0.044,1.666372,1
23841,0.005,0.0,-0.005,0.028,1.666372,1
23842,0.015,0.013,-0.006,0.017,1.666372,1
23843,0.02,0.019,0.002,0.035,1.666372,1
23844,0.003,-0.002,0.002,-0.001,1.666372,1
23845,0.014,-0.008,-0.012,0.012,1.666372,1
23846,0.015,0.015,0.003,0.033,1.666372,1
23847,0.015,0.015,0.0,0.018,1.666372,1
23848,0.003,0.0,-0.003,0.013,1.666372,1
23849,0.007,0.0,-0.007,0.005,1.666372,1
23850,0.017,0.017,-0.002,0.005,1.666372,1
23851,0.017,-0.017,0.004,-0.008,1.666372,1
23852,0.004,-0.002,-0.003,-0.016,1.666372,1
23853,0.007,-0.006,0.004,-0.009000001,1.666372,1
23854,0.011,0.004,-0.01,0.003,1.666372,1
23855,0.008,-0.008,-0.004,0.0,1.666372,1
23856,0.006,0.004,-0.004,-0.007,1.666372,1
23857,0.014,-0.007,0.012,0.005,1.666372,1
23858,0.016,0.016,-0.004,-0.004,1.666372,1
23859,0.015,-0.015,-0.001,0.015,1.666372,1
23860,0.002,0.002,0.0,-0.004,1.666372,1
23861,0.017,-0.013,-0.01,-0.007,1.666372,1
23862,0.002,0.0,0.002,0.011,1.666372,1
23863,0.025,0.024,-0.007,0.064,1.666372,1
23864,0.008,0.008,-0.001,0.011,1.666372,1
23865,0.007,-0.003,0.006,0.007,1.666372,1
23866,0.017,0.016,-0.006,0.014,1.666372,1
23867,0.007,0.004,-0.006,0.014,1.666372,1
23868,0.014,0.014,-0.003,0.045,1.666372,1
23869,0.013,0.013,0.0,0.029,1.666372,1
23870,0.006,0.006,0.0,0.023,1.666372,1
23871,0.007,0.0,-0.007,0.025,1.666372,1
23872,0.014,0.013,-0.005,0.015,1.666372,1
23873,0.002,0.001,-0.001,0.017,1.666372,1
23874,0.007,0.001,0.007,0.004,1.666372,1
23875,0.007,0.003,-0.006,0.015,1.666372,1
23876,0.02,0.02,-0.003,0.035,1.666372,1
23877,0.016,0.013,-0.01,0.031,1.666372,1
23878,0.008,0.004,-0.007,-0.009000001,1.666372,1
23879,0.006,-0.002,0.006,-0.029,1.666372,1
23880,0.013,-0.013,0.003,0.011,1.666372,1
23881,0.015,0.01,-0.011,0.04,1.666372,1
23882,0.013,0.012,0.004,0.011,1.666372,1
23883,0.019,-0.019,-0.003,-0.019,1.666372,1
23884,0.014,-0.008,0.012,-0.038,1.666372,1
23885,0.018,-0.016,-0.009000001,-0.013,1.666372,1
23886,0.01,-0.008,-0.006,-0.023,1.666372,1
23887,0.012,-0.01,0.005,-0.031,1.666372,1
23888,0.009000001,-0.009000001,0.002,-0.021,1.666372,1
23889,0.015,0.015,-0.002,-0.005,1.666372,1
23890,0.005,0.005,-0.002,0.034,1.666372,1
23891,0.008,-0.004,0.007,0.007,1.666372,1
23892,0.022,-0.02,-0.01,-0.04,1.666372,1
23893,0.004,0.003,-0.003,-0.017,1.666372,1
23894,0.032,0.015,0.028,0.028,1.666372,1
23895,0.051,0.046,0.022,0.093,1.666372,1
23896,0.019,0.019,-0.001,0.043,1.666372,1
23897,0.01,0.009000001,-0.004,0.02,1.666372,1
23898,0.003,0.002,-0.002,0.014,1.666372,1
23899,0.009000001,0.008,-0.005,0.037,1.666372,1
23900,0.019,0.019,0.002,0.031,1.666372,1
23901,0.02,0.019,-0.005,0.041,1.666372,1
23902,0.012,0.012,0.002,0.042,1.666372,1
23903,0.007,0.007,-0.002,0.021,1.666372,1
23904,0.006,0.003,-0.005,0.008,1.666372,1
23905,0.01,0.008,0.005,0.013,1.666372,1
23906,0.003,0.001,-0.003,0.01,1.666372,1
23907,0.011,-0.002,0.011,0.003,1.666372,1
23908,0.013,-0.001,-0.013,0.005,1.666372,1
23909,0.009000001,0.007,-0.006,0.011,1.666372,1
23910,0.008,0.006,0.006,0.004,1.666372,1
23911,0.014,-0.013,-0.003,0.008,1.666372,1
23912,0.01,0.003,-0.01,0.012,1.666372,1
23913,0.023,0.023,-0.002,0.008,1.666372,1
23914,0.006,-0.005,0.003,0.013,1.666372,1
23915,0.019,-0.019,-0.004,-0.002,1.666372,1
23916,0.011,0.01,-0.004,0.012,1.666372,1
23917,0.009000001,0.003,0.008,0.013,1.666372,1
23918,0.01,0.003,-0.01,-0.022,1.666372,1
23919,0.011,0.009000001,-0.007,0.025,1.666372,1
23920,0.002,0.0,-0.002,0.025,1.666372,1
23921,0.006,0.006,0.0,0.002,1.666372,1
23922,0.014,-0.013,-0.006,-0.008,1.666372,1
23923,0.011,0.011,-0.003,0.006,1.666372,1
23924,0.013,-0.011,0.006,-0.001,1.666372,1
23925,0.021,0.016,-0.013,0.022,1.666372,1
23926,0.015,0.007,0.013,0.018,1.666372,1
23927,0.018,-0.004,-0.017,-0.003,1.666372,1
23928,0.009000001,-0.009000001,-0.001,-0.004,1.666372,1
23929,0.019,0.019,0.0,0.03,1.666372,1
23930,0.009000001,0.009000001,0.003,0.018,1.666372,1
23931,0.015,0.012,-0.009000001,0.025,1.666372,1
23932,0.004,-0.001,-0.003,-0.008,1.666372,1
23933,0.007,0.005,0.005,0.007,1.666372,1
23934,0.008,0.001,-0.008,0.011,1.666372,1
23935,0.006,0.005,0.002,0.007,1.666372,1
23936,0.013,-0.008,-0.009000001,-0.008,1.666372,1
23937,0.003,0.0,0.003,0.024,1.666372,1
23938,0.019,0.019,-0.001,0.029,1.666372,1
23939,0.003,0.002,0.001,-0.002,1.666372,1
23940,0.007,-0.005,-0.005,-0.009000001,1.666372,1
23941,0.004,-0.003,0.002,-0.001,1.666372,1
23942,0.009000001,0.006,-0.006,0.012,1.666372,1
23943,0.004,-0.003,0.003,0.014,1.666372,1
23944,0.012,0.011,-0.005,0.005,1.666372,1
23945,0.006,0.005,-0.003,0.0,1.666372,1
23946,0.003,0.003,-0.001,0.008,1.666372,1
23947,0.008,0.007,0.002,0.024,1.666372,1
23948,0.015,0.014,0.003,0.022,1.666372,1
23949,0.018,-0.018,0.0,0.001,1.666372,1
23950,0.01,0.007,-0.007,-0.005,1.666372,1
23951,0.017,0.017,0.003,0.008,1.666372,1
23952,0.009000001,0.007,-0.005,0.023,1.666372,1
23953,0.005,0.005,0.001,0.018,1.666372,1
23954,0.002,0.002,-0.001,-0.008,1.666372,1
23955,0.009000001,-0.008,-0.005,-0.003,1.666372,1
23956,0.002,-0.001,0.002,0.005,1.666372,1
23957,0.012,0.011,-0.004,0.004,1.666372,1
23958,0.008,-0.008,-0.001,-0.014,1.666372,1
23959,0.02,-0.018,-0.008,-0.043,1.666372,1
23960,0.011,0.005,0.009000001,0.011,1.666372,1
23961,0.012,0.007,-0.01,0.018,1.666372,1
23962,0.005,0.003,0.005,-0.013,1.666372,1
23963,0.013,-0.013,-0.004,-0.022,1.666372,1
23964,0.021,-0.02,-0.005,-0.011,1.666372,1
23965,0.014,0.014,0.001,0.001,1.666372,1
23966,0.019,-0.018,0.007,-0.033,1.666372,1
23967,0.026,-0.026,0.004,-0.059,1.666372,1
23968,0.022,-0.022,-0.001,-0.052,1.666372,1
23969,0.005,-0.001,-0.005,-0.038,1.666372,1
23970,0.011,-0.011,-0.001,-0.006,1.666372,1
23971,0.006,-0.006,-0.002,-0.013,1.666372,1
23972,0.017,-0.017,-0.002,-0.012,1.666372,1
23973,0.017,0.017,0.001,0.005,1.666372,1
23974,0.003,-0.001,-0.003,-0.012,1.666372,1
23975,0.017,-0.016,0.005,-0.018,1.666372,1
23976,0.009000001,-0.003,0.008,-0.021,1.666372,1
23977,0.015,-0.015,-0.001,-0.039,1.666372,1
23978,0.009000001,-0.006,-0.008,-0.006,1.666372,1
23979,0.004,0.003,0.001,0.022,1.666372,1
23980,0.016,0.015,-0.006,0.029,1.666372,1
23981,0.014,0.014,0.001,0.016,1.666372,1
23982,0.009000001,0.007,-0.005,0.019,1.666372,1
23983,0.002,0.0,0.002,0.023,1.666372,1
23984,0.011,0.01,-0.004,0.015,1.666372,1
23985,0.005,0.002,-0.004,0.001,1.666372,1
23986,0.011,0.01,0.005,0.03,1.666372,1
23987,0.008,0.008,-0.002,0.024,1.666372,1
23988,0.01,0.01,-0.002,0.035,1.666372,1
23989,0.006,0.001,-0.006,-0.002,1.666372,1
23990,0.013,0.013,0.001,-0.023,1.666372,1
23991,0.009000001,-0.009000001,-0.003,0.01,1.666372,1
23992,0.006,0.0,0.006,0.019,1.666372,1
23993,0.016,-0.013,-0.01,-0.028,1.666372,1
23994,0.012,-0.012,0.001,-0.011,1.666372,1
23995,0.004,-0.004,-0.001,-0.008,1.666372,1
23996,0.017,0.017,0.004,0.01,1.666372,1
23997,0.013,-0.009000001,-0.01,-0.014,1.666372,1
23998,0.008,-0.008,0.0,-0.039,1.666372,1
23999,0.017,-0.017,0.001,-0.014,1.666372,1
24000,0.017,-0.017,0.001,-0.025,1.666372,1
24001,0.004,-0.004,0.001,-0.008,1.666372,1
24002,0.018,-0.017,-0.005,-0.019,1.666372,1
24003,0.011,-0.01,0.004,-0.027,1.666372,1
24004,0.006,0.006,-0.001,-0.023,1.666372,1
24005,0.022,-0.018,-0.012,-0.019,1.666372,1
24006,0.011,-0.01,0.004,-0.008,1.666372,1
24007,0.006,0.006,-0.001,0.008,1.666372,1
24008,0.009000001,-0.003,0.008,-0.017,1.666372,1
24009,0.009000001,-0.003,-0.008,0.007,1.666372,1
24010,0.014,0.012,-0.007,0.03,1.666372,1
24011,0.004,0.004,-0.001,0.005,1.666372,1
24012,0.004,0.001,0.004,0.005,1.666372,1
24013,0.008,0.006,-0.006,0.018,1.666372,1
24014,0.007,0.001,-0.006,-0.003,1.666372,1
24015,0.008,-0.008,0.004,0.002,1.666372,1
24016,0.008,0.004,-0.007,-0.03,1.666372,1
24017,0.009000001,-0.009000001,0.0,-0.005,1.666372,1
24018,0.008,-0.008,0.0,-0.008,1.666372,1
24019,0.011,-0.008,0.008,-0.002,1.666372,1
24020,0.021,-0.015,-0.014,-0.035,1.666372,1
24021,0.022,-0.022,-0.001,-0.058,1.666372,1
24022,0.004,-0.002,0.003,-0.007,1.666372,1
24023,0.002,0.001,-0.002,-0.001,1.666372,1
24024,0.023,-0.023,0.0,-0.053,1.666372,1
24025,0.004,0.003,0.002,-0.011,1.666372,1
24026,0.022,-0.02,0.009000001,-0.014,1.666372,1
24027,0.013,0.002,-0.013,0.001,1.666372,1
24028,0.005,0.005,-0.001,0.008,1.666372,1
24029,0.003,-0.002,-0.003,-0.002,3.364969,1
24030,0.008,-0.003,-0.007,-0.027,3.364969,1
24031,0.016,-0.015,-0.002,-0.032,3.364969,1
24032,0.001,0.0,0.001,0.011,3.364969,1
24033,0.009000001,0.009000001,0.001,0.019,3.364969,1
24034,0.014,-0.014,0.001,0.0,3.364969,1
24035,0.013,0.012,-0.005,0.002,3.364969,1
24036,0.026,0.025,0.008,0.037,3.364969,1
24037,0.01,-0.01,0.001,0.03,3.364969,1
24038,0.021,0.021,0.0,0.02,3.364969,1
24039,0.009000001,-0.007,0.005,0.003,3.364969,1
24040,0.015,0.015,-0.003,0.033,3.364969,1
24041,0.03,0.03,-0.004,0.055,3.364969,1
24042,0.02,0.018,0.009000001,0.05,3.364969,1
24043,0.005,0.003,0.004,0.042,3.364969,1
24044,0.027,0.027,-0.004,0.049,3.364969,1
24045,0.01,0.008,-0.006,0.027,3.364969,1
24046,0.014,0.011,0.008,0.04,3.364969,1
24047,0.007,0.007,-0.001,0.02,3.364969,1
24048,0.005,0.005,0.001,0.008,3.364969,1
24049,0.021,0.02,0.006,0.021,3.364969,1
24050,0.003,-0.001,-0.003,0.025,3.364969,1
24051,0.011,0.003,0.01,0.015,3.364969,1
24052,0.004,-0.002,-0.003,0.008,3.364969,1
24053,0.02,0.02,-0.004,0.024,3.364969,1
24054,0.009000001,0.007,-0.005,0.033,3.364969,1
24055,0.014,0.011,0.009000001,-0.001,3.364969,1
24056,0.004,0.004,-0.002,0.002,3.364969,1
24057,0.005,0.002,-0.004,0.008,3.364969,1
24058,0.009000001,-0.004,0.008,0.008,3.364969,1
24059,0.011,0.011,-0.004,0.01,3.364969,1
24060,0.005,-0.001,-0.005,0.001,3.364969,1
24061,0.011,0.007,0.009000001,0.021,3.364969,1
24062,0.011,0.009000001,-0.007,0.009000001,3.364969,1
24063,0.012,-0.01,0.007,0.002,3.364969,1
24064,0.006,0.002,0.005,0.014,3.364969,1
24065,0.007,0.007,0.0,-0.002,3.364969,1
24066,0.015,0.012,-0.009000001,0.021,3.364969,1
24067,0.01,0.003,0.01,0.022,3.364969,1
24068,0.003,-0.002,0.003,0.013,3.364969,1
24069,0.011,0.009000001,-0.006,0.02,3.364969,1
24070,0.004,-0.004,-0.001,0.001,3.364969,1
24071,0.015,0.014,0.003,0.003,3.364969,1
24072,0.006,0.006,0.002,0.009000001,3.364969,1
24073,0.011,-0.01,0.003,0.011,3.364969,1
24074,0.006,-0.001,-0.006,0.004,3.364969,1
24075,0.005,-0.004,-0.001,-0.004,3.364969,1
24076,0.013,0.012,0.004,0.005,3.364969,1
24077,0.002,0.002,0.002,0.017,3.364969,1
24078,0.001,0.001,-0.001,0.009000001,3.364969,1
24079,0.008,0.008,-0.002,0.001,3.364969,1
24080,0.003,-0.003,-0.001,0.005,3.364969,1
24081,0.006,0.002,0.006,0.012,3.364969,1
24082,0.012,0.011,0.005,0.015,3.364969,1
24083,0.004,0.002,-0.003,0.005,3.364969,1
24084,0.011,0.0,-0.011,-0.004,3.364969,1
24085,0.011,-0.007,0.008,-0.003,3.364969,1
24086,0.013,0.005,-0.012,0.004,3.364969,1
24087,0.006,0.0,0.006,0.001,3.364969,1
24088,0.004,-0.003,-0.003,-0.009000001,3.364969,1
24089,0.002,0.002,0.002,0.011,3.364969,1
24090,0.009000001,-0.003,0.008,0.011,3.364969,1
24091,0.009000001,0.009000001,-0.001,0.017,3.364969,1
24092,0.007,0.007,-0.003,-0.002,3.364969,1
24093,0.005,-0.005,-0.001,0.006,3.364969,1
24094,0.004,0.002,-0.004,0.014,3.364969,1
24095,0.008,0.008,-0.001,0.007,3.364969,1
24096,0.007,-0.007,-0.001,-0.015,3.364969,1
24097,0.008,-0.007,-0.005,0.001,3.364969,1
24098,0.014,0.012,0.007,0.033,3.364969,1
24099,0.012,0.011,0.001,0.034,3.364969,1
24100,0.017,0.016,0.005,0.022,3.364969,1
24101,0.008,0.008,-0.002,0.027,3.364969,1
24102,0.014,0.014,-0.002,0.017,3.364969,1
24103,0.01,0.009000001,0.004,0.06,3.364969,1
24104,0.023,0.023,0.0,0.031,3.364969,1
24105,0.004,-0.004,-0.001,0.025,3.364969,1
24106,0.019,0.018,0.006,0.031,3.364969,1
24107,0.008,0.008,-0.003,0.013,3.364969,1
24108,0.011,0.009000001,0.006,0.032,3.364969,1
24109,0.01,0.01,0.0,0.016,3.364969,1
24110,0.006,0.005,-0.003,0.012,3.364969,1
24111,0.016,0.015,0.006,0.025,3.364969,1
24112,0.002,0.0,0.002,0.025,3.364969,1
24113,0.007,0.007,0.001,0.025,3.364969,1
24114,0.008,-0.008,-0.003,0.009000001,3.364969,1
24115,0.015,0.015,0.002,0.002,3.364969,1
24116,0.005,-0.005,0.003,0.014,3.364969,1
24117,0.003,0.001,-0.003,0.002,3.364969,1
24118,0.012,0.009000001,0.008,0.011,3.364969,1
24119,0.005,-0.001,-0.005,0.007,3.364969,1
24120,0.003,0.003,0.0,0.008,3.364969,1
24121,0.008,0.008,0.0,0.024,3.364969,1
24122,0.009000001,0.009000001,0.0,0.016,3.364969,1
24123,0.011,-0.01,0.005,0.006,3.364969,1
24124,0.007,0.007,-0.002,0.003,3.364969,1
24125,0.006,-0.005,0.003,0.006,3.364969,1
24126,0.016,0.016,-0.003,0.019,3.364969,1
24127,0.011,-0.011,-0.002,-0.019,3.364969,1
24128,0.004,-0.004,0.001,-0.005,3.364969,1
24129,0.014,-0.013,0.005,-0.007,3.364969,1
24130,0.003,0.002,-0.003,0.002,3.364969,1
24131,0.012,0.012,-0.003,0.0,3.364969,1
24132,0.007,-0.005,-0.005,-0.01,3.364969,1
24133,0.006,-0.006,-0.001,0.002,3.364969,1
24134,0.012,0.011,-0.005,0.016,3.364969,1
24135,0.003,0.0,0.003,0.006,3.364969,1
24136,0.007,-0.006,-0.004,0.01,3.364969,1
24137,0.004,0.004,-0.002,0.003,3.364969,1
24138,0.005,0.0,0.005,0.006,3.364969,1
24139,0.012,0.011,-0.005,0.018,3.364969,1
24140,0.005,0.0,-0.005,0.007,3.364969,1
24141,0.009000001,-0.009000001,0.001,0.006,3.364969,1
24142,0.007,0.007,0.001,0.006,3.364969,1
24143,0.004,-0.004,-0.002,0.018,3.364969,1
24144,0.023,0.022,-0.004,0.043,3.364969,1
24145,0.017,0.017,0.002,0.035,3.364969,1
24146,0.004,-0.003,0.002,0.01,3.364969,1
24147,0.012,0.008,-0.008,0.004,3.364969,1
24148,0.006,0.002,0.006,0.005,3.364969,1
24149,0.005,0.003,-0.004,0.013,3.364969,1
24150,0.008,0.008,-0.001,0.011,3.364969,1
24151,0.006,-0.002,-0.006,0.022,3.364969,1
24152,0.01,0.009000001,0.004,0.013,3.364969,1
24153,0.006,0.006,-0.002,0.015,3.364969,1
24154,0.006,0.005,0.002,0.011,3.364969,1
24155,0.01,-0.001,0.01,0.007,3.364969,1
24156,0.016,0.008,-0.013,0.045,3.364969,1
24157,0.026,0.024,0.009000001,0.062,3.364969,1
24158,0.018,0.016,-0.009000001,0.035,3.364969,1
24159,0.02,0.017,0.01,0.035,3.364969,1
24160,0.015,0.015,0.001,0.035,3.364969,1
24161,0.003,-0.001,-0.003,0.022,3.364969,1
24162,0.009000001,0.008,-0.005,0.016,3.364969,1
24163,0.008,-0.008,0.002,-0.001,3.364969,1
24164,0.011,0.011,0.001,0.02,3.364969,1
24165,0.005,0.002,0.004,0.024,3.364969,1
24166,0.006,0.002,-0.005,0.0,3.364969,1
24167,0.002,0.002,0.0,0.004,3.364969,1
24168,0.004,0.004,0.001,0.005,3.364969,1
24169,0.007,0.005,-0.005,-0.006,3.364969,1
24170,0.007,0.002,-0.007,0.006,3.364969,1
24171,0.006,0.005,0.001,0.003,3.364969,1
24172,0.013,-0.007,0.01,0.007,3.364969,1
24173,0.01,0.006,-0.009000001,0.001,3.364969,1
24174,0.007,-0.007,0.002,0.005,3.364969,1
24175,0.005,-0.002,-0.005,0.015,3.364969,1
24176,0.014,0.012,0.008,0.011,3.364969,1
24177,0.003,-0.003,-0.002,-0.003,3.364969,1
24178,0.003,0.001,-0.003,-0.005,3.364969,1
24179,0.018,0.015,-0.009000001,0.015,3.364969,1
24180,0.008,0.001,0.008,0.03,3.364969,1
24181,0.018,0.018,0.001,0.012,3.364969,1
24182,0.008,-0.006,-0.006,0.0,3.364969,1
24183,0.005,0.005,0.001,0.018,3.364969,1
24184,0.011,-0.011,-0.001,-0.004,3.364969,1
24185,0.012,0.01,-0.007,-0.002,3.364969,1
24186,0.014,0.012,-0.008,0.01,3.364969,1
24187,0.016,-0.013,0.01,0.002,3.364969,1
24188,0.011,-0.002,-0.01,0.004,3.364969,1
24189,0.011,0.011,0.004,0.009000001,3.364969,1
24190,0.004,-0.001,0.004,0.002,3.364969,1
24191,0.006,-0.005,0.004,0.009000001,3.364969,1
24192,0.014,0.013,-0.003,0.013,3.364969,1
24193,0.014,0.014,-0.002,0.043,3.364969,1
24194,0.012,0.009000001,0.009000001,0.029,3.364969,1
24195,0.01,0.007,-0.007,0.002,3.364969,1
24196,0.011,0.009000001,-0.006,0.017,3.364969,1
